id,r_0,b_0,r_1,b_1,r_2,b_2,r_3,b_3,r_4,b_4,r_5,b_5,r_6,b_6,r_7,b_7,r_8,b_8,r_9,b_9,r_10,b_10,r_11,b_11,r_12,b_12,r_13,b_13,r_14,b_14,r_15,b_15,r_16,b_16,r_17,b_17,r_18,b_18,r_19,b_19,r_20,b_20,r_21,b_21,r_22,b_22,r_23,b_23,r_24,b_24,r_25,b_25,r_26,b_26,r_27,b_27,r_28,b_28,r_29,b_29,r_30,b_30,r_31,b_31,r_32,b_32,r_33,b_33,r_34,b_34,r_35,b_35,r_36,b_36,r_37,b_37,r_38,b_38,r_39,b_39,r_40,b_40,r_41,b_41,r_42,b_42,r_43,b_43,r_44,b_44,r_45,b_45,r_46,b_46,r_47,b_47,r_48,b_48,r_49,b_49,r_50,b_50,r_51,b_51,r_52,b_52,r_53,b_53,r_54,b_54,r_55,b_55,r_56,b_56
root//1,0.08947723157886911,0.0036849733556574556,0.07175046288015155,0.0016489997408905023,0.09222269529311106,0.0033869355276691516,0.07781913507990294,0.002087766241833951,0.06724605907358915,0.0025993618886650696,0.0480192004292474,0.0021455055453626732,0.05173180664541374,0.00169509346354772,0.057566823408525085,0.0028566754266770994,0.048982681487444564,0.0010714864282814123,0.07007363112682059,0.003088676496256891,0.06337747661755858,0.002941768711236662,0.054123393227816015,0.0036398504950070428,0.046655166028601085,0.002874280458627967,0.03385749652093698,0.0026623271714609708,0.032863088478067674,0.003303370597174591,0.04622230943033503,0.001588173499988609,0.05022391609646313,0.0022656085712107234,0.04503885302679408,0.0007911947965132968,0.04287811516245768,0.0015524169676646086,0.11288153599183837,0.0034431804739454034,0.06391298063262986,0.0009679519860803806,0.060336579429652974,0.0021180872718743957,0.03983420201702393,0.0019445615868254173,0.04021730947005803,0.00301936031439925,0.04893242135964758,0.001235796393845795,0.04266776984859715,0.0002565337275488157,0.03923313682335802,0.002140021755062141,0.04389550580151234,0.0025622746803033347,0.03201560937965082,0.0030907386334489656,0.03225807385658465,0.0012182951964717248,0.11693765728125684,0.0030222336703256956,0.0321334014832533,0.004449351775714155,0.027747332723026746,0.0026290691966723606,0.021915086522847443,0.004567898193804775,0.02728540568668706,0.00607529972615185,0.06590434192702659,0.005021389088377365,0.027179412774429246,0.0011665155632037988,0.02884731083968943,0.0016541911093482845,0.027687703881420906,0.001104823197625359,0.02305172302236241,0.0012197521724929099,0.023962606414322813,0.0006691582047849905,0.03657676275385106,0.002190993688233301,0.036979997827173955,0.00034645039589145427,0.029597051955992732,0.0016870944977104198,0.02016439433764406,0.0011086161008998304,0.02532870006269785,0.0012126707037842985,0.02428372978413326,0.0011322973115068568,0.01822434784180071,0.0020905588435502806,0.021983643233069953,0.0012047031284657967,0.022020581231578452,0.0012958839544841272,0.024208522727857715,0.0029674163373833227,0.013128717324767492,0.00031505319255773346,0.024819080886503152,0.0003371803932019624,0.0176803829819666,0.0003558667642938799,0.05454905832474397,0.0002940936171956532,0.008575900204004654,0.004470204870065623,0.01241158795720601,0.0020506546235849418
root//1004,0.14892792694104331,0.013024170537127608,0.17312025906409434,0.014938940352791943,0.1823970583794242,0.015454854280904649,0.15298511067356946,0.022372075337317814,0.14758397948164875,0.014642005838291894,0.17118105800793187,0.017375724948684394,0.15172615314175733,0.025902491266200277,0.14802646712043674,0.00536687181426632,0.1305821790922272,0.01616769855845394,0.10105335479892305,0.010224108642351907,0.15641610703882042,0.011498670578385774,0.11682298735226436,0.018791711566461502,0.28889242288873374,0.014878687292868283,0.38298847604464026,0.022904664415742453,0.06814006623739673,0.007265095262589208,0.09225128080974636,0.009977331928541616,0.15848556180211282,0.012107296675502902,0.15133279530467014,0.008735136198905733,0.08069653193807537,0.0049453567790836515,0.1660512907974107,0.015143919693470953,0.12095610260699392,0.010493584021706559,0.24597840493635878,0.012741211674998682,0.2530940175661971,0.005836633943929734,0.28273667542521835,0.0030861009234589756,0.11085754608689036,0.0024819155692696326,0.11358160968262676,0.0031117205266518806,0.13614331077817984,0.004584991709325427,0.13899417774068074,0.0023947777443442558,0.12779087774302042,0.0018846465945947194,0.13734516228668225,0.002419928257903382,0.11684072800145391,0.0034092370581893312,0.1173682059360949,0.001956789909309124,0.2335090889380242,0.003467041984275738,0.11374459121441334,0.0027235958242140816,0.11203055371563282,0.0011756525292056954,0.17398520371320325,0.0007420200293193164,0.13389195849918736,0.0017132912818522011,0.04386058159913217,0.0016980848860435663,0.09194819672347714,0.0016618351063010207,0.1493595452969544,0.0012158480635322932,0.09031236148562957,0.00037533709486297804,0.1073871193258601,0.0015658936813916775,0.0821487610820464,0.002452158850313235,0.04463965807931119,0.0002674252947662428,0.04472898947487221,0.001472252295003051,0.1004301960657143,0.002084205450170025,0.09826353649638807,0.0028473656791250163,0.08737532863209307,0.007875653720777408,0.12521936608163697,0.0012488459736296161,0.07909013167966432,0.0037181845182732744,0.03220977520395202,0.0068071147140805,0.024663774556324583,0.002124737009662584,0.028378854983116777,0.004036772237286454,0.9347592083834405,0.008269611789265855,0.011793739596443037,0.005539008497627413,0.007272000388038286,0.004378127489514805,0.03232188544106071,0.0027680569759661357
root//1009,0.1267448848254005,0.013174018437568644,0.17085688788156173,0.014860451088924975,0.13894876137378548,0.014861008044334994,0.1458524934087903,0.017822206208937437,0.15218464366355458,0.011527082809313234,0.13458040704126295,0.013676610830925428,0.11575523420609331,0.012630852041908423,0.15169195165516103,0.010380832638881394,0.13707201262036067,0.007447391147930286,0.17566344786209842,0.010548150390939344,0.0971238812663003,0.015323586306232321,0.22168820105762374,0.015835731495204942,0.20689251035089617,0.014519207441170133,0.10252813953309065,0.01428886962284116,0.06456400333887231,0.01143038377848052,0.07003187206797327,0.012296959990369715,0.22475965922440633,0.009358336336112388,0.2014960124412702,0.008735158855868359,0.21644004675887898,0.007877444574894511,0.24594759434667604,0.02105000916712512,0.07825969714280737,0.005017150203134717,0.11960084808659832,0.0045911039412492,0.13817825599886,0.007488094926620108,0.1649816586745475,0.006010725899198596,0.10807009073332789,0.002949414067581197,0.20832317074259288,0.003594282506320835,0.11866352620083094,0.003178203520856039,0.08743797884098858,0.00159513118367371,0.10566404901713602,0.005303883449550306,0.35474883133755264,0.003797353532858885,0.05246719519499588,0.004709862032984852,0.09336291383428919,0.00781379389835037,0.11519194052496401,0.006126407790870147,0.1513771962426273,0.0014296662988680894,0.14231380671254687,0.0018826994285116186,0.08334418074745725,0.0008968843851334587,0.16199040221310096,0.004254915696747451,0.07001303654549099,0.01191411371755123,0.11034932339546519,0.013900661386611158,0.12628163602207826,0.0043715424099813206,0.09614329713657008,0.001334275934527533,0.1160004071209735,0.001072203237801197,0.05558923455734385,0.00035893006394968374,0.11676961313406513,0.0002874601031165469,0.0432959119730652,0.0003862165064727688,0.07219570972854743,0.002152510286360892,0.04722801769081061,0.00045015441134636515,0.04323530756901969,0.004181549558135892,0.10547394153990453,0.0008302091023961395,0.02718219898468223,0.0015993508451482583,0.03525629523528835,0.003340593328323606,0.030979210590977236,0.0021787915670082483,0.027912876192118217,0.0007393487898201761,0.024001577719030387,0.0003153622979406026,0.02307708054105501,0.0016332757985640116,0.024994772961628123,0.0002588278109062248,0.3287626765486593,0.00015979379787792397
root//101,0.13082016422531875,0.01322936240336296,0.10963114493276743,0.015186531589650932,0.15016877579402135,0.023953232391010548,0.2957235687383489,0.01427760459273675,0.16649441015305208,0.009587554779383303,0.16054458982304876,0.020832272114098577,0.14116426469668483,0.013183755342345328,0.09768814827881141,0.01184696344213261,0.3029382500522627,0.013965006572799823,0.1535354857584911,0.010060385952548883,0.1782174963461404,0.013980731628055682,0.10714021481321467,0.011205207845477618,0.1528606207307057,0.014918880932073898,0.11338418463377758,0.011598797531294133,0.11543696742209236,0.009116839707930799,0.06568017568040364,0.011456682821345432,0.39078299241777775,0.009645682134524313,0.0766134183567311,0.0063991854247794815,0.05545554808804884,0.008850279727736785,0.047992023955667845,0.017592497115360605,0.055873890985904145,0.007173013993455303,0.09453700920041958,0.009013330926217231,0.06049032025072146,0.008488462014717094,0.07456977559718088,0.003375495844941192,0.1001678970207436,0.007937921297871435,0.041153036170055515,0.001018646834105674,0.056539466012966826,0.002243336899929079,0.03876445502583226,0.001322882597870897,0.04821368009231022,0.002330216442836009,0.06038526278977358,0.0018491526751979286,0.461325038028613,0.002674709578831318,0.12241600451412613,0.01215865332682957,0.12102866377432288,0.0014516639963212243,0.11536946251821333,0.0033398180394047655,0.07895110784108299,0.0033134401278659387,0.11878987935651783,0.0014960964681129771,0.05672950295503203,0.0047946636154800335,0.04682497594906874,0.014322112919106235,0.03450568750944104,0.0030904909379174572,0.03375122902996992,0.004082007698567868,0.05708571491160537,0.005699799637707483,0.13112045666463004,0.01581930664392983,0.12750215588142866,0.0029513129502183725,0.10892262502813371,0.003226767975978924,0.07442198707458034,0.00016412204781622973,0.12605978893041014,0.002838131031013497,0.04723539934760504,0.012241314554697527,0.0480559700043017,0.01175954876204945,0.04470603062480218,0.0050838930663558626,0.03906926432661926,0.0137072782860911,0.04191390652853554,0.004940366195862488,0.042461268869568164,0.01571546909383653,0.026528966813713903,0.0034700558709586386,0.025082810385633706,0.002900668582575997,0.026994123769668636,0.00780207650256671,0.10248941270180623,0.0031139085333395824,0.04218940454930667,0.001182928653968332
root//1011,0.24987780693639097,0.016675216483574812,0.3548355948161982,0.015304415622620835,0.3911198003838634,0.012820917005146872,0.3171857222262239,0.01879380011605492,0.20444557825037504,0.014370569114708001,0.08739926890563321,0.014725996730130917,0.26955967477201637,0.017913649391945,0.21825214551144928,0.007867463663444828,0.22498382499217767,0.02213591515277557,0.1745422737241136,0.012971525745636378,0.14725593740646936,0.015614589563048174,0.1718329421360642,0.013913792702010819,0.26073825859295496,0.01050765916742852,0.32711192351729634,0.014539061783233694,0.08543579079054103,0.00851770434409154,0.2834011750533849,0.011034952026044027,0.26533881226054223,0.012072012443098924,0.20267663752225643,0.009926990125966668,0.12962558478423578,0.006621446320717357,0.20758286827905958,0.019267590000729622,0.20257872384943773,0.006417285766357099,0.27409412994338733,0.01189547081180231,0.16152507413408115,0.006537043595398463,0.1408621590710545,0.0057463811553005294,0.11647891324751901,0.0010856550330391047,0.14556744890151543,0.002153948523093823,0.15063325902161698,0.002561807301597581,0.12320658350660958,0.0012012339904067246,0.06981023849774512,0.005321418495492913,0.17921660465896413,0.0046285960232529825,0.17947357296578348,0.0048341331462771345,0.10331244981508655,0.002145220559760819,0.1375514254718387,0.0007240048185208752,0.08335817289730307,0.0028860166840396825,0.1391486938571986,0.0016495423015610406,0.061585256502488465,0.004507741315133941,0.16923971526613923,0.0015998270941827964,0.09314180525294082,0.0016017574183730936,0.10331884088438502,0.0034755558773031533,0.043852544999890414,0.0005034271665980445,0.07014101481819707,0.0015032248955073398,0.06957524555079847,0.00321064247301112,0.10740797816488325,0.002472051224013027,0.10202161445207428,0.0009173528420413996,0.08465800434098927,0.0026751757803710474,0.11488166152387241,0.008242746582345313,0.10281600033577924,0.0022044675301611198,0.9310519196225983,0.003922565268479798,0.04540864454391153,0.003742862808105496,0.018796419193087915,0.0025656550735147165,0.02742726162316357,0.003970408708865036,0.017206779981161012,0.0010166792153987504,0.049303954720346495,0.0024956288883569277,0.010957843284948499,0.008320286678039716,0.01420212489583163,0.002995518198179946,0.00795339652294531,0.004602102624863494,0.01432470096266891,0.0015096548192171104
root//1015,0.18044594065648625,0.01568499343236177,0.3166775050997864,0.014834247457223074,0.13973616502277814,0.009744894140938487,0.1564308593191616,0.01720593598671294,0.17806169814986592,0.009008265429725852,0.1326936743660172,0.018295557070946385,0.12659463341130608,0.016406982282054818,0.14845423902310872,0.009384486605125171,0.09263223613875932,0.011683821021211014,0.21245803157726165,0.012930507233797107,0.11182772780964231,0.02577749655342031,0.1356552425377581,0.015773532547430063,0.10528423895376554,0.011621331210668438,0.11855353769407989,0.010925226647463924,0.06537385554913659,0.01691290190607345,0.06791384029865792,0.02003619724350306,0.14484729217838013,0.010360838314078398,0.10208111688410168,0.005411806123797853,0.22007215577880107,0.01082459988271616,0.11787463863140325,0.0197819749149449,0.1032559215291953,0.008013257253240055,0.22329105748539776,0.012269305101532253,0.11939415688914434,0.017723631988718982,0.11836548657260389,0.002382339080309059,0.11726232188487498,0.0031593805115651555,0.11727927499233644,0.0022423624536817496,0.1214347923664408,0.0024304204384552382,0.11029106438848792,0.0013081472436447662,0.2042101896068649,0.005018065934701356,0.06591363484338503,0.0026300200718228834,0.09526632433902196,0.0018560149170445842,0.09482053239402642,0.0008723155163043351,0.10119152763158289,0.0017059844860409816,0.06955457381220242,0.002172722485815992,0.2074999610555431,0.0012715533943660191,0.07868081078180429,0.0007889035590837995,0.04343815815412393,0.0011214700788505143,0.0692827004423777,0.000649096069918902,0.039372618969637,0.003038224588925928,0.0293885087505849,0.002649251105115791,0.027845341613715133,0.0006824966612095263,0.10533185602845975,0.0020577554074426045,0.11095406658845028,0.0018357431506148454,0.03599960518411211,0.00032307372380085443,0.11517136027117961,0.0017219972437486199,0.1248510732655037,0.00034672400598604117,0.050008641782209755,0.0008631257452359456,0.025808297936497138,0.0007375605621154898,0.02903190810661762,0.0007410237704884886,0.024528428098872627,0.001169523360915018,0.03318278597748768,0.0013314645627093716,0.0702539860480078,0.00123504024136998,0.027770587867540806,0.0011704661153338933,0.07863715958397746,0.001329677284781578,0.03045066394885224,0.0006783947754977255,0.022703658272287302,0.0011871249013940147,0.026611799695340176,0.0016062871591549554
root//1017,0.2138961347841792,0.01339552041815933,0.2707062818095877,0.009640912424299843,0.1908571159555399,0.008718658990797174,0.21744172611042845,0.021485143311463735,0.09525891519870529,0.024785001480669176,0.1948047477128242,0.013090939722986394,0.11347264378836579,0.012601549442870345,0.17119709724959234,0.01043547843138961,0.07498599108411569,0.014553213694711995,0.24054409398730275,0.015612653136424275,0.12296725854948892,0.016757570158123198,0.11942473380253465,0.016960870330906985,0.10210348673054671,0.014151224726032412,0.16620834000045734,0.01308224193897885,0.11105514076745683,0.0080130260597457,0.0706043917479267,0.022124417862155753,0.08068033622355321,0.012435036113709427,0.22926607690947032,0.01002570778640315,0.16000031746531088,0.007790626510482221,0.12809227414645832,0.019937648752272785,0.12359034992591642,0.005758035884835198,0.12137381282528821,0.015320716159392973,0.12492331000666655,0.005636479807069659,0.11313645893476139,0.0038034064162818563,0.1684853251799423,0.0013483212937458677,0.0958464943271217,0.0023056373385766,0.10441680455661694,0.001941961383533627,0.14930669732842813,0.0014706209918473308,0.07333341739834955,0.002668334470983072,0.06846930388504759,0.0018685137086327827,0.06847961397291445,0.001579544737716271,0.12012377855006597,0.0010324939232734564,0.11680798087599488,0.0008825852188609621,0.10311310153110421,0.004103593174262394,0.07319712065652562,0.0013483084647414236,0.04072226031788334,0.0008512315250865699,0.32463774216317565,0.001818857625041134,0.03839917243715508,0.01426351518102085,0.03136208786973598,0.005807342359980228,0.0967026178511011,0.0044741926865815,0.14711406129890175,0.0015946097005473058,0.06231212893915814,0.004228666073145284,0.06079391672114154,0.0018012603020461598,0.19864529726668959,0.0007095714661578266,0.05901494827794906,0.003951895688738502,0.145279396575048,0.0010981898330834647,0.07339067327656967,0.004354011717629645,0.06614939870400033,0.0003528529531758685,0.0651588797810188,0.0018828751926657202,0.04977719066039145,0.0018116466083148378,0.08120340135856946,0.0008467631015349765,0.04163045135656206,0.00028501171834547604,0.07586980995905405,0.0012742811737947127,0.04138887830622719,0.0005776952844383306,0.06111113656467175,0.0002217883772783679,0.02592274224330262,0.0024843861577795176,0.04015773042707998,0.0015754644243940498
root//1019,0.07503938083818627,0.0074419296401432595,0.06776708704580173,0.008864231102002485,0.10191444495798471,0.011626148416813708,0.08187007235980316,0.016682672616993875,0.09756388496953856,0.006449734609026045,0.10368071341174917,0.006566963517168809,0.08024868244312688,0.006114978780060936,0.09490619398576597,0.015634851915998456,0.17825814525404962,0.006804857113908864,0.09426593316488605,0.008310478213865349,0.1893122616945135,0.008185547839719948,0.05784585203027901,0.013121805276596446,0.05501165286521098,0.008013543956713953,0.09654683942013498,0.007687523637674976,0.05308026314542361,0.005342282572790135,0.06544184938268072,0.00433346740306428,0.12697650447554718,0.009096667938174773,0.11323955805883544,0.002726333682180885,0.06747976116213306,0.003513678476461217,0.1457822271284049,0.004338986739633085,0.13754073066080236,0.0033017240302561017,0.09430962528749923,0.0020964774527299974,0.0908808808263721,0.0016703092472462094,0.13770135221709137,0.004129130606870533,0.07687290049145659,0.01160797405591365,0.07463108057397244,0.0014517497693754856,0.079373211977716,0.0028237512812480715,0.05923268424835138,0.0019581641127694484,0.04574061448984079,0.0056263192602415526,0.19796244573526017,0.006657581117280462,0.13276037215915232,0.0017262958134309397,0.0543681491744326,0.001843960206962155,0.05919217440579065,0.003525817162860218,0.03874863712907106,0.0033903901938388647,0.12948380388094133,0.0023834352922153237,0.03971747176724698,0.00228806617912906,0.0375497058223917,0.002022169854936682,0.02987655634215687,0.003371158581277129,0.0627549893635624,0.0019187592406472581,0.03435666804074158,0.0035444439287261884,0.03164675139423966,0.0011226435509630122,0.035109405173970355,0.0017267809526892968,0.04154944043906084,0.0014446676764459517,0.02922944641826467,0.001541891291586076,0.029409537294140285,0.00022761453422856103,0.03949656736722504,0.0008533714561341885,0.030404751456582866,0.0026818507928711884,0.029377363765024287,0.0004420749710957298,0.02660337085055399,0.0023874641784872633,0.023643291710322718,0.0033094993862540513,0.017830212176544725,0.0023661209561280537,0.018490634709435034,0.00092745501148373,0.04491895904570968,0.004798903835050414,0.10484666142079795,0.0024564501884837384,0.01392687304793438,0.0017391856093718408,0.04246572463386246,0.0016814356736201334,0.019697023962964168,0.0013497994066111931
root//1027,0.1686414619547737,0.005826267218452657,0.10943257718692176,0.005677467942734171,0.08588264589114743,0.00454551466095098,0.13646417833191615,0.004780483665642194,0.11674233176794986,0.00514841699219919,0.14222620407025385,0.004801051330086781,0.08654342468296637,0.0033963116768398714,0.1259204294070559,0.004714125224064303,0.060822391441241165,0.0049381925914285755,0.07032197729192102,0.007740579511919713,0.07444080457239745,0.01279100786867421,0.054455079307508904,0.008545323729991812,0.0809964686154897,0.006187893679348264,0.05861531460193901,0.002813150346777222,0.08487576551499398,0.0037393956189643945,0.054535259328270344,0.008734915505905733,0.085945322347616,0.010644153341927394,0.08394281699454001,0.0025000664775380707,0.0911319571347845,0.012009058989631836,0.10508451503803184,0.0031840106497430442,0.0963283648955134,0.0033338145135130615,0.1167449645745093,0.0037299684291626526,0.057848861111213595,0.003083590263877659,0.04778309720168063,0.0014678411894121473,0.09041579023711561,0.002260380270652555,0.10261263225473856,0.0018530512583890698,0.10906463668133028,0.006413592899458673,0.042238811789678796,0.0046702706921756395,0.03313148028008513,0.00641716392260609,0.034867817146119626,0.007851445251365564,0.05722398722453981,0.0029247323500014005,0.044868733373746916,0.00028172446343867206,0.1663259982458944,0.0003030142006054437,0.11541609849271556,0.002815350488384253,0.05605674686513608,0.0019510777001615276,0.13960781154589494,0.0032088162547330053,0.142693471407138,0.0020789686088827143,0.041456398787026165,0.0010924169517348235,0.039303933899782484,0.002386944171527046,0.0338916383715862,0.0007334269764469219,0.029377676014060956,0.0006728419301157543,0.04264561008560187,0.0016763619423700309,0.04541707810789834,0.0008200770734947263,0.11375138240561673,0.0018674215975966462,0.0604941954818528,0.004621515342968689,0.04338083428506124,0.0011305197861882163,0.03496167316299319,0.0016406273793459437,0.03634831894820138,0.002935727647294403,0.027530076004242603,0.0002527676979296634,0.022403324833997377,0.00047816227830572256,0.03953932338966917,0.001099656572066447,0.02292470980381443,0.002524814373829688,0.024380699903742618,0.0011378194408539315,0.021389432615299745,0.001062860046841625,0.014695701058402594,0.0025427066256851396,0.0286925308990954,0.00010346653655735726,0.05923226378884378,0.0005800186644914551
root//1030,0.1546497950586866,0.013585120890707382,0.15368323001594986,0.016797827625485828,0.30576720109697664,0.012571983990236088,0.09936285458061889,0.011012367851798101,0.09890326485781835,0.010868983391560689,0.16339249674150233,0.015028676120505948,0.10284520452970096,0.018799025515652847,0.16930192444754577,0.012891506028358512,0.16818081880464375,0.009774621226804139,0.15207358814610925,0.012309642418134079,0.2210001040958961,0.011426278314931133,0.09961425385940119,0.02344740310976125,0.07694847898625902,0.011324621676750413,0.07281844141837486,0.017022882932338564,0.05863416486054107,0.006916117061685333,0.12419273412144671,0.012159811501645777,0.19499338610646333,0.009692907510067095,0.10663564734353706,0.0076776788975113485,0.10380280073194326,0.010560619994126502,0.23290522173063832,0.022068108751691348,0.07069494510237585,0.00563216712130477,0.30883187426921604,0.005196739827783686,0.11678208796920861,0.005278695952725578,0.13886964459679946,0.003824251921885242,0.08826776819456884,0.003606899775704443,0.2212843270890409,0.004445089365207193,0.06628803913403496,0.007381141819425262,0.16007183324715812,0.01423386185970096,0.12031174693901134,0.0016838259599280896,0.10597195467333463,0.0008175045115649273,0.13695484383638828,0.001842033065337164,0.18025073109315018,0.0008099840693170104,0.04780477239048146,0.0008557229513384299,0.09050749718714668,0.0009192764447617543,0.12581345395333438,0.002048055576919764,0.11238024818054428,0.0017922894918527557,0.06848296481105112,0.0010265525227263865,0.11100620653241529,0.001025237957150935,0.038511653061470176,0.0010645314775997567,0.33486940754011807,0.0017613475590665516,0.03357418338931592,0.005053962434527489,0.04060888198716282,0.015192729913883445,0.04357315896781666,0.005321153058035695,0.2038415350210184,0.007532563126696498,0.04328202580810204,0.0013339411254910515,0.20048142863457227,0.0013148667236069739,0.08026626600194321,0.002610264710420799,0.15218818476705054,0.009047768945597692,0.07071443392708632,0.0014224540974777428,0.047419848422565164,0.0029603912567872266,0.04728788463806216,0.0008680134116645253,0.05134148860474462,0.000944158303382901,0.07618562465618713,0.0008007931785898032,0.04074683867753287,0.0008728228276656155,0.13709000204198782,0.0019021456058227518,0.02031044700923314,0.0036907746416172207,0.022131227170661093,0.002255610101919924
