id,r_0,b_0,r_1,b_1,r_2,b_2,r_3,b_3,r_4,b_4,r_5,b_5,r_6,b_6,r_7,b_7,r_8,b_8,r_9,b_9,r_10,b_10,r_11,b_11,r_12,b_12,r_13,b_13,r_14,b_14,r_15,b_15,r_16,b_16,r_17,b_17,r_18,b_18,r_19,b_19,r_20,b_20,r_21,b_21,r_22,b_22,r_23,b_23,r_24,b_24,r_25,b_25,r_26,b_26,r_27,b_27
root/b/eslint-reporter-verbose.js,0.03082123614242247,0.03082123614242247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root/b/eslint-reporter.js,0.015389595295778142,0.015389595295778142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root/b/jscs-reporter-verbose.js,0.028942414764382387,0.028942414764382363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root/b/jscs-reporter.js,0.012050671900984758,0.012050671900984699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root/dex.js,0.006197215986797723,0.006197215986797723,0.04242547374052454,0.04243669053209315,0.007722810706404677,0.056300075686182074,0.0057033391369141736,0.0057033391369141736,0.013677937968534195,0.013677937968534195,0.027713859290260108,0.027713859290260108,0.0703073675420779,0.0711674129578448,0.007910182958895737,0.007910182958895737,0.0012148918680616096,0.0012148918680616096,0.00010157147631158212,0.00010157147631158212,0.0,0.0,0.0,0.0,0.0041355692520676545,0.00826608009806206,0.0009454153738619382,0.011307227211183452,0.0004177580492919737,0.0004177580492919737,0.000612708540365646,0.000612708540365646,0.0,0.0,7.504846012443327e-05,7.504846012443327e-05,0.002727865241157454,0.002727865241157454,2.51214793389404e-18,2.51214793389404e-18,2.51214793389404e-18,2.51214793389404e-18,2.51214793389404e-18,2.51214793389404e-18,2.51214793389404e-18,2.51214793389404e-18,5.7869325941784065e-05,5.7869325941784065e-05,0.00014762462406721884,0.00014762462406721884,0.0,0.0,8.958979289521303e-05,8.958979289521303e-05,0.0,0.0
root/n/cmd.js,0.011242241782606462,0.011242241782606462,0.10165248492825688,0.10163751123306784,0.17543491615409462,0.13348369760614406,0.008543912714832527,0.008543912714832527,0.05337650877958829,0.05337650877958829,0.047306964411011,0.047306964411011,0.20609173839953585,0.19712660636721074,0.021093821223721963,0.021093821223721963,0.0032397116481642846,0.0032397116481642846,0.0002708572701642215,0.0002708572701642215,0.0,0.0,0.0,0.0,0.011028184672180415,0.007792997126885633,0.3199348397277295,0.01675942467444138,0.0025761746373005024,0.0025761746373005024,0.00377836933225483,0.00377836933225483,0.0,0.0,0.000462798837434011,0.000462798837434011,0.0545866869356705,0.0545866869356705,1.25607396694702e-17,1.25607396694702e-17,1.25607396694702e-17,1.25607396694702e-17,1.25607396694702e-17,1.25607396694702e-17,1.25607396694702e-17,1.25607396694702e-17,0.0005497585964469562,0.0005497585964469562,0.008690358054827999,0.008690358054827999,0.0,0.0,0.011570761182486311,0.011570761182486311,0.0,0.0
root/n/update-authors.sh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025761746373005024,0.0025761746373005024,0.00377836933225483,0.00377836933225483,0.0,0.0,0.000462798837434011,0.000462798837434011,0.0545866869356705,0.0545866869356705,1.25607396694702e-17,1.25607396694702e-17,1.25607396694702e-17,1.25607396694702e-17,1.25607396694702e-17,1.25607396694702e-17,1.25607396694702e-17,1.25607396694702e-17,0.0005497585964469562,0.0005497585964469562,0.008690358054827999,0.008690358054827999,0.0,0.0,0.011570761182486311,0.011570761182486311,0.0,0.0
root/ravis.yml,0.0062232981702565054,0.0062232981702565054,0.0747752333796349,0.07475020363850013,0.38452266304003313,0.11288819551336068,0.0028405735779183545,0.0028405735779183545,0.043095153213117326,0.04309515321311733,0.019661801263055584,0.019661801263055584,0.33826675656281974,0.1321292569637813,0.03622745642596803,0.03622745642596803,0.006639257157666366,0.006639257157666366,0.014165598427309255,0.014165598427309255,0.0,0.0,0.0,0.0,0.048347909612713354,0.039984938629322696,0.05853171625731895,0.02072488765918351,0.03366332271666071,0.03366332271666071,0.022900009435316126,0.022900009435316126,0.0,5.02429586778808e-18,0.0231347006411949,0.0231347006411949,0.01594423271390674,0.01594423271390674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010251418223916314,0.0010251418223916314,0.013081279962873843,0.013081279962873843,0.0,0.0,0.007133587259281426,0.007133587259281426,0.0,0.0
root/st.js,0.023960560382152777,0.023960560382152777,0.04337715834146853,0.043375540430549524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root/st/api.js,,,,,,,0.0028405735779183545,0.0028405735779183545,0.0559503990004883,0.055950399000488274,0.019870759161415702,0.019870759161415702,0.13636523303781575,0.13201764344971054,0.03757312840912253,0.03757312840912253,0.0059266429039076226,0.005926642903907643,0.0004929774587638097,0.0004929774587638097,0.0,0.0,0.0,0.0,0.1535569876134135,0.01603493762762556,0.04576321444828992,0.01461634238528765,0.005419038752965091,0.005419038752965091,0.007932686062616302,0.007932686062616302,0.0,0.0,0.0009665592960134635,0.0009665592960134635,0.012366491262981399,0.012366491262981399,4.019436694230464e-17,4.019436694230464e-17,4.019436694230464e-17,4.019436694230464e-17,4.019436694230464e-17,4.019436694230464e-17,4.019436694230464e-17,4.019436694230464e-17,0.0011969471589765989,0.0011969471589765989,0.0018223981920587617,0.0018223981920587617,0.0,0.0,0.005949246517392935,0.005949246517392935,0.0,0.0
root/st/clone.js,,,,,,,0.0028405735779183545,0.0028405735779183545,0.059346981402551506,0.05934698140255151,0.019939455303720408,0.019939455303720408,0.14449466111129936,0.1328298208195607,0.05934960588852501,0.05934960588852501,0.009603203039855072,0.009603203039855072,0.0026585557390032895,0.0026585557390032895,0.0,0.0,0.0,0.0,0.017126441768120525,0.018941760491598552,0.031356276566420864,0.01976435349631919,0.019678213412562418,0.019678213412562418,0.007498681248430747,0.007498681248430747,0.0,5.02429586778808e-18,0.003708190763660292,0.003708190763660292,0.01061804599574372,0.01061804599574372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013252486047384022,0.0013252486047384022,0.00426306573481604,0.00426306573481604,0.0,0.0,0.004076335576732249,0.004076335576732249,0.0,0.0
root/st/cmd.js,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014406937881869053,0.010160412071320391,0.0040312568165162465,0.0040312568165162465,0.005896011015141295,0.005896011015141295,0.0,0.0,0.0007166637362456754,0.0007166637362456754,0.0069407980902501006,0.0069407980902501006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008773520326644677,0.0008773520326644677,0.0016158757614974741,0.0016158757614974741,0.0,0.0,0.0018729109406607264,0.0018729109406607264,0.0,8.038873388460928e-17
root/tions.js,,,,,,,,,,,,,,,0.028103924619049515,0.028103924619049515,0.00540825474520806,0.00540825474520806,0.0140777716566941,0.0140777716566941,0.0,0.0,0.0,0.0,0.041854368426029034,0.03759700562429046,0.027175439690898077,0.017644271216613966,0.03251088085728292,0.03251088085728292,0.02005082365965035,0.02005082365965035,0.0,5.02429586778808e-18,0.022928449829094418,0.022928449829094418,0.009195593119939534,0.009195593119939534,2.009718347115232e-17,2.009718347115232e-17,2.009718347115232e-17,2.009718347115232e-17,2.009718347115232e-17,2.009718347115232e-17,2.009718347115232e-17,2.009718347115232e-17,0.0006591688030973815,0.0006591688030973815,0.012884205664644478,0.012884205664644478,0.0,0.0,0.0030572516825492163,0.0030572516825492163,0.0,0.0
