id,r_0,b_0,r_1,b_1,r_2,b_2,r_3,b_3,r_4,b_4,r_5,b_5,r_6,b_6,r_7,b_7,r_8,b_8,r_9,b_9,r_10,b_10,r_11,b_11,r_12,b_12,r_13,b_13,r_14,b_14,r_15,b_15,r_16,b_16,r_17,b_17,r_18,b_18,r_19,b_19,r_20,b_20,r_21,b_21,r_22,b_22,r_23,b_23,r_24,b_24,r_25,b_25,r_26,b_26,r_27,b_27
root/b/eslint-reporter-verbose.js,0.08157215527376725,0.08157215527376728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root/b/eslint-reporter.js,0.23291629948883033,0.23291629948883033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root/b/jscs-reporter-verbose.js,0.18366873160921934,0.009195663693528795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root/b/jscs-reporter.js,0.11120847178512513,0.07430154143557195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root/dex.js,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
root/n/cmd.js,0.08804674849005587,0.08804674849005631,0.04999853497884512,0.0499845319653964,0.12447698744769875,0.10317994667807007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.009090909090909103,0.009090909090909103,0.000599492461561435,0.000599492461561435,0.0,0.0,0.0016551724137931093,0.0016551724137931093,0.04833825944170774,0.04833825944170774,1.586032892321652e-17,1.586032892321652e-17,1.586032892321652e-17,1.586032892321652e-17,1.586032892321652e-17,1.586032892321652e-17,1.586032892321652e-17,1.586032892321652e-17,3.6630036630046015e-05,3.6630036630046015e-05,0.009365668813944707,0.009365668813944707,0.0,0.0,0.00907389162561575,0.00907389162561575,0.0,0.0
root/n/update-authors.sh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004545454545454548,0.004545454545454548,0.14315688908792357,0.14315688908792357,0.0,9.912705577010326e-19,0.14368472906403942,0.14368472906403942,0.02416912972085387,0.02416912972085387,1.586032892321652e-17,1.586032892321652e-17,1.586032892321652e-17,1.586032892321652e-17,1.586032892321652e-17,1.586032892321652e-17,1.586032892321652e-17,1.586032892321652e-17,1.8315018315019043e-05,1.8315018315019043e-05,0.1992641151951497,0.1992641151951497,0.0,0.0,0.05626108374384252,0.05626108374384252,0.0,0.0
root/ravis.yml,0.03158635434850277,0.010069599498414612,0.056942979423289665,0.0569289764098411,0.6244769874476988,0.10317994667807007,0.25,0.25,0.25472530241935487,0.25472530241935487,0.0001992222363891294,0.0001992222363891294,0.2775717605956981,4.119449064537983e-05,0.2317025092190602,0.2317025092190602,0.20253609998786554,0.20253609998786554,0.21706089435861625,0.21706089435861625,0.0,0.0,0.0,0.0,0.025042248278429203,0.24996103225801525,0.16666666666666666,0.167398656748198,0.07368129384640516,0.07368129384640516,0.031705672167857066,0.031705672167857066,0.0,7.93016446160826e-18,0.03875909859893554,0.03875909859893554,0.14743627554244787,0.14743627554244787,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0006727239053937779,0.0006727239053937779,0.025441346927522028,0.025441346927522028,0.0,0.0,0.005886970172684485,0.005886970172684485,0.0,0.0
root/st.js,0.15110488639900405,0.008247743541861197,0.16877043704511094,0.0020759977351047696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root/st/api.js,,,,,,,0.2109375,0.2109375,0.22983870967741937,0.22983870967741932,0.020161290322580627,0.020161290322580627,0.02079909993930515,0.00016477796258180193,0.18501872659176027,0.18501872659176027,0.1701492537313433,0.2,0.27037037037037037,0.27037037037037037,0.0,0.0,0.0,0.0,0.1447422296668528,0.2785175704243606,0.16666666666666666,0.2583632268591219,0.1141615750459288,0.1141615750459288,0.010456856845412353,0.010456856845412353,0.0,0.0,0.008485603678631446,0.008485603678631446,0.10926735527761747,0.10926735527761747,0.10269214068606172,0.10269214068606172,0.10269214068606172,0.10269214068606172,0.10269214068606172,0.10269214068606172,0.10269214068606172,0.10269214068606172,0.11209452802991385,0.11209452802991385,0.11666088242783436,0.11666088242783436,0.0,0.0,0.0006914853853630308,0.0006914853853630308,0.0,0.0
