id,w_0,ar_0,w_1,ar_1,w_2,ar_2,w_3,ar_3,w_4,ar_4,w_5,ar_5,w_6,ar_6,w_7,ar_7,w_8,ar_8,w_9,ar_9,w_10,ar_10,w_11,ar_11,w_12,ar_12,w_13,ar_13,w_14,ar_14,w_15,ar_15,w_16,ar_16,w_17,ar_17,w_18,ar_18,w_19,ar_19,w_20,ar_20,w_21,ar_21,w_22,ar_22,w_23,ar_23,w_24,ar_24,w_25,ar_25,w_26,ar_26,w_27,ar_27,w_28,ar_28,w_29,ar_29,w_30,ar_30,w_31,ar_31,w_32,ar_32,w_33,ar_33,w_34,ar_34,w_35,ar_35,w_36,ar_36,w_37,ar_37,w_38,ar_38,w_39,ar_39,w_40,ar_40,w_41,ar_41,w_42,ar_42,w_43,ar_43,w_44,ar_44,w_45,ar_45,w_46,ar_46,w_47,ar_47,w_48,ar_48,w_49,ar_49,w_50,ar_50,w_51,ar_51,w_52,ar_52,w_53,ar_53,w_54,ar_54,w_55,ar_55,w_56,ar_56,w_57,ar_57
root//1306,0.0003729733960992814,0.3256439472720428,0.000365348386583421,0.8389635930133174,0.0003605197199523847,0.8348679908408511,0.0003559611093630342,0.7004024256859889,0.0003512210915655907,0.5490449936750611,0.00034472525500697034,0.5379957139759186,0.0003399922500768545,0.5250792918952111,0.0003359200737287795,0.513167242356086,0.0003320948278696609,0.5024145451558885,0.00032792006008843444,0.5665671390069696,0.00032243546038881966,0.5667164131306048,0.000317961246245509,0.5576822723158044,0.0003144748224173947,0.5593644035627294,0.00031066936480882146,0.5602029554657922,0.00030834523596081563,0.5670148225288413,0.00030554871109269595,0.566131886123641,0.0003031296228000378,0.5742409850339861,0.00029879228965629627,0.5726999626818047,0.0002957644811719471,0.5830591546673282,0.00029243963028849525,0.5820522019520722,0.00028827931508177096,0.5867072002485552,0.0002830572365206614,0.38825677531223374,0.0002797751585997267,0.3871006396799566,0.0002764014441842828,0.3888479208016219,0.0002736072851415506,0.3951847363721704,0.0002712736766833518,0.3991811653521418,0.00026963210426462076,0.39813621471490657,0.00026793687836662784,0.34100631418855526,0.0002663965828168622,0.3413431556668219,0.00026420564559656,0.3428792456216018,0.00026271547913609534,0.3447030883926972,0.0002610872834872334,0.3444034402072174,0.0002593230316951737,0.3466903925788604,0.00025715002356194844,0.34815724693021255,0.00025520181948998264,0.349595413634436,0.00025393156735906125,0.3462372463035807,0.0002519103598373133,0.274176598430655,0.00025016248761577676,0.27899069145802885,0.0002487621151256987,0.27923933376100085,0.0002474259531151159,0.27943626335784805,0.0002462047880327749,0.27998548041392224,0.0002451074949990908,0.2803734718087846,0.0002436853119998823,0.28000046925329236,0.00024215763823792226,0.5919942415213523,0.00024103521336264752,0.5932400933815736,0.0002403428982284358,0.5957764028908706,0.0002394089582928053,0.5935067646256351,0.0002384781480175193,0.5939283137379673,0.0002377821915125743,0.5933588175954251,0.0002373852610276394,0.5854985239605788,0.00023692158710160105,0.563426252969232,0.00023579411667382146,0.5613392363817902,0.00023521934695508868,0.5616217788828677,0.00023432574019302172,0.5718407303050765,0.0002337043263050045,0.5738943790597559,0.00023298708023962656,0.5762072156288873,0.00023226746697675883,0.5782634974376937,0.0002316000923822261,0.5794648498395182
root//1320,0.003255459148669035,0.5467576665256046,0.0032634800666592684,0.5529595585350828,0.0032871777717609725,0.5528367437558208,0.003285186989136539,0.8706944783603355,0.0032940174519578446,0.8394705120586775,0.003290590622368837,0.8699081033165661,0.0032879490052342515,0.898460610260876,0.0032884104235397817,0.779778931576459,0.0032929997040739125,0.7722995331254533,0.003311603768877275,0.7708960688389103,0.0032873775270441524,0.8222239473342154,0.0032699672315455054,0.8055453234989949,0.0032521449250583956,0.8785301299088938,0.0032310221903649305,0.8231488088843307,0.003221530860394512,0.8244377869466676,0.0032032086181381174,0.5321811399384183,0.0031802225804011745,0.7377181808764719,0.0031485887699178,0.5162465989550306,0.0031313885842340077,0.7424760917142632,0.003115682901634044,0.7385756803609301,0.00309642622779135,0.7533812578930148,0.00306886452285612,0.7740738278646411,0.0030565637644137263,0.666052150632972,0.003043333751560725,0.656328179650067,0.003030403986534217,0.6475808330664182,0.0030162306886401783,0.6408823802269946,0.0030074548379114083,0.6346285865445075,0.002999972643849249,0.628372683011802,0.002990491925392718,0.6469780571170264,0.002980742931177951,0.6413658041102702,0.0029735296673702363,0.8640372021353938,0.0029634522433422713,0.85863499077733,0.0029550535422174207,0.8535365278193778,0.0029446962016970906,0.8704540833815526,0.002937356041546952,0.8788219884753445,0.0029312326964202546,0.8882227723325086,0.0029247743382243537,0.8717549009301812,0.002919113027659945,0.875873088180672,0.0029159144155064204,0.8703183504521816,0.002911923363312331,0.8670605975372043,0.002908003722802208,0.8649233223713038,0.0029034033903379587,0.8678965435204167,0.002898270454407647,0.848128856507095,0.0028965428234805335,0.8534462149518289,0.002890608560627497,0.8574383552881856,0.002887048541818196,0.8609816579581531,0.002883004409657223,0.8565830043148893,0.0028795845973902143,0.8595705064831851,0.002877586353122758,0.8630907027878321,0.0028744835378626157,0.8322765853138074,0.002871903587886788,0.8316064694613472,0.002867440535945124,0.8320829893632644,0.0028658758317035055,0.830979117448729,0.0028619505909925794,0.8305140412385783,0.002859734478932573,0.8295076015148012,0.0028565772166300038,0.8352006411156813,0.002854649044503782,0.8346645331998604,0.002852677204685711,0.8338206817121838
root//1367,0.0019201222984370416,0.43609466768676775,0.0019010817375491097,0.42778377877957985,0.0018949268207253396,0.42459039840895074,0.0018785838566787781,0.46273906289959693,0.001862386790145397,0.5881280096983439,0.0018478515921544808,0.5862296068255662,0.0018380618948765674,0.5904754935448419,0.0018318663265169822,0.5935327387521048,0.0018275079735639345,0.595150083883179,0.0018152254709638445,0.593703707888112,0.0018050656425123346,0.5978469585213206,0.0017949021776749925,0.5943140865673086,0.0017880933474841844,0.5956957986574815,0.001777685367320926,0.5991307404202134,0.0017811825776819416,0.6025894066803943,0.001768794143689333,0.6055840157291558,0.0017595589903731423,0.6142724117179351,0.0017476748238310252,0.6148365486803569,0.0017402953529827617,0.6246422926008364,0.0017328814034389762,0.6248907238958193,0.0017185346609222486,0.6286289953967675,0.0017144479292056645,0.6334755480561597,0.0017240707419954324,0.6297434702900299,0.0017350689504888616,0.6326045074806321,0.0017436889974457195,0.6358695562419591,0.0017502868641178714,0.637976998220409,0.0017613730099810278,0.640547353697953,0.0017686901951720734,0.5468991291209405,0.0017734401084665396,0.5461298170353542,0.0017817525490183247,0.5468420508478983,0.0017870646090284205,0.5483337469898619,0.0017889313868569689,0.5490319172917719,0.0017911724473580388,0.546771010663716,0.0017976173359500827,0.5486431246835048,0.0018062107962200189,0.549096881343657,0.0018110591030514177,0.5388838141491616,0.0018232606421432719,0.49525673177196844,0.0018271301689823988,0.49114035036838743,0.0018267587774890932,0.49349242318142467,0.001831185473762344,0.49587900925859196,0.0018381742381994156,0.4987830361895864,0.001841886953466306,0.5007530691638089,0.0018433725863440684,0.5033656282618627,0.001852209506032621,0.5063075398436345,0.0018498262188264137,0.5039562843440731,0.0018500761311518472,0.5056354735608635,0.0018493051867378653,0.5102548903020665,0.0018487075889814615,0.5119343752998972,0.0018485289696859885,0.5136390519197532,0.0018455930443024102,0.49445445161749263,0.0018425277331470258,0.40643833925533485,0.0018366082637948867,0.4062586100608618,0.001833706255371336,0.40650950819187676,0.00183065624696758,0.4638787630481137,0.0018260589429193433,0.46477308157412034,0.0018239127737868354,0.46573179939209647,0.0018232349773259118,0.46641191336287147,0.0018235821745272122,0.4676451582151585
root//1371,0.0025647676744111076,0.3584779464575501,0.0025439902992158434,0.3559647911533687,0.0025185086940576152,0.355972984669518,0.00249891164262223,0.32334970547674496,0.0024757919630901118,0.27621146467580443,0.002447928887907355,0.2766924201906969,0.002427110344111516,0.27816932868597927,0.002408206333729579,0.28057961023206185,0.002388452306579422,0.28133783692554626,0.0023680235169232016,0.6647681753066954,0.0023429885724798615,0.6637203991200092,0.0023151455540294935,0.3221301745121527,0.0022966846206381258,0.3207574833417357,0.0022762154634916373,0.3213199305920909,0.002258892074955869,0.32203446181459877,0.0022398979443526822,0.32287948106229747,0.0022204098289047287,0.3263142638454372,0.0021967301605098307,0.32608998135805595,0.0021812273282951432,0.32532177011049435,0.0021643358145022923,0.33149272931169044,0.0021488646530008343,0.33337508885011574,0.0021358947693097164,0.33659368672310375,0.0021263987078204,0.33299577884450354,0.002118105116901631,0.33421522618584715,0.002111734079951564,0.3356005905319679,0.0021088670114579344,0.3372258649525958,0.002104470840551018,0.33795343650291065,0.002100543313607076,0.4393209782025572,0.002098951361565619,0.43941973402460605,0.0020957798306416647,0.44032999190033295,0.0020932330286299924,0.4416567026804492,0.0020901859447268537,0.442811820371001,0.002085399621707919,0.4412006782315505,0.002083961307314713,0.44297383963498566,0.002082176434514296,0.443732905259032,0.00208152017809706,0.4569455584376446,0.0020815875866179497,0.4705028342129226,0.002079888682413057,0.4663149796818591,0.0020818572861132766,0.46856616962253717,0.0020802453718508614,0.47072333052840676,0.0020795013842051257,0.47310071328998876,0.0020791399198791874,0.4751730888607866,0.0020769521926625226,0.47736570688167235,0.0020790897791463053,0.4797028310752113,0.002079750683877895,0.47748171271954354,0.002077781280741041,0.4789404492528411,0.002076597852858401,0.4831861455703828,0.002075808388496742,0.4852501406449863,0.002075210218550917,0.48697703691667027,0.0020752422865814766,0.46817909420368486,0.00207724744676255,0.38014388866746857,0.0020778808683096423,0.38163390657438884,0.0020787537087451568,0.38251198679226783,0.0020786890638849857,0.4393787598011911,0.0020794915565098353,0.4402987398418863,0.002081106303921488,0.4410579302436277,0.0020813578209605654,0.4417238007907304,0.002081607880418728,0.44239714458230456
root//1372,0.00315070427507325,0.6982932618381558,0.003131610965980385,0.69279212121532,0.0031127800210522982,0.697021488865157,0.003088348757117425,0.59143739439301,0.0030578758162459075,0.5637787890545752,0.003023851260886968,0.5647506642472766,0.002992746153371113,0.5681526983933685,0.002961172180742362,0.7924531218903342,0.002930325847499422,0.8080693788649217,0.0029046199788860952,0.8192005996969035,0.00286595151563764,0.8220024763258201,0.0028303865902267397,0.6471079343642786,0.002805275893792069,0.6216952512661128,0.002783865012641079,0.407346210024337,0.0027693914558587986,0.3992576994312758,0.0027552884745421138,0.7529493474374035,0.002741652062307501,0.7060126829442354,0.0027258294664679336,0.7322129301203532,0.00271417491997213,0.6577470082814403,0.00270061641188158,0.6637408331932486,0.002678073057498771,0.6610783910855095,0.002658063036873869,0.6618517577453983,0.0026297789883749515,0.6526879114491966,0.0026037970979970433,0.6519279386495438,0.0025820867762687254,0.6500345298186494,0.0025656669382867958,0.6491023727660614,0.002549905138991997,0.6478000993524247,0.0025333840913501116,0.646028843300878,0.0025208728065412773,0.6365655228678607,0.0025051727691041423,0.6349301567886262,0.0024923008381922368,0.4272813748019218,0.0024787175432306467,0.4233856895665464,0.0024641833106579295,0.41859695066875924,0.002445722977169601,0.4535587539380773,0.0024325055168983663,0.4474863298281557,0.0024188179581362663,0.4419923167353072,0.0024074074954264003,0.3194347063685041,0.002396603831828503,0.3170890195013439,0.0023902284363728687,0.31846672359190364,0.002380891246956776,0.3187158403929068,0.002372624443164901,0.31875859976010656,0.0023632890422626758,0.31674270683211564,0.0023543997486435374,0.3233980071041867,0.0023463296586329757,0.3211257478572927,0.0023434608937939433,0.3191300928101796,0.0023384348464254006,0.31700625064187754,0.0023359762556573517,0.31829659812547445,0.002331910272429493,0.3166781183998527,0.002327867673211336,0.31546116880979264,0.0023263313522494445,0.607886318261695,0.002326059150688954,0.6062815611667233,0.002325289379206245,0.6018934589734538,0.0023251115763081483,0.6000200532980916,0.0023223704278740142,0.5978510592774581,0.0023216508630800477,0.5959396299283066,0.002321441770736389,0.5995194471767104,0.0023207355165182457,0.5987670889626526,0.0023198680867748396,0.5971612510757581
root//1373,0.0018867388771812408,0.23369598946276926,0.001865219319234172,0.22224342798395888,0.0018476635647559734,0.21770368622247038,0.001831170267944246,0.9125278459893069,0.0018127653734011592,0.3910835969080658,0.0017922952697759797,0.39217840505024076,0.0017752888746527969,0.39525911470626035,0.001759406429897554,0.4708429746549585,0.0017410317956137154,0.4801085459032494,0.0017232004738639282,0.48600053426909107,0.0017076665794531246,0.48978712633141086,0.001712676211340117,0.3759584040219087,0.0017090888778680388,0.3670001844406897,0.0017056416887889384,0.5340550262069977,0.001698154982437858,0.5412850634373385,0.0016918125131708426,0.19341596404391173,0.0016859753005058211,0.19485620659503083,0.0016797674852727764,0.18597929116434678,0.0016754272010735527,0.1888611189727677,0.0016698726715024218,0.18976030027436247,0.0016622714516019415,0.18808089552296667,0.0016565808760307566,0.18697582717365516,0.0016568817029465074,0.4112234005196011,0.0016554907995720808,0.41449493328359843,0.0016544977443794422,0.4165160804192036,0.0016523269253155496,0.41803139441152365,0.0016502722098490465,0.41924951840418756,0.0016482719988832552,0.42031970458782536,0.0016455697487144454,0.41553582742763134,0.0016428558667618465,0.41637796240186226,0.0016404733673431658,0.4158798378844429,0.0016394198655437667,0.41536001650079063,0.0016365618436269826,0.4147967567666639,0.0016353476427468485,0.40900089648340937,0.0016340642519472107,0.40875498270771266,0.0016328278897352474,0.40815426666985744,0.0016340902209824213,0.6060023944125686,0.001632664235213154,0.6093530592405733,0.001632208028961541,0.6055868841750636,0.001630910504165392,0.6039931136403107,0.0016256484070201805,0.6013924181548358,0.001619649997585887,0.6034550065587505,0.0016120897313168458,0.5888449855304458,0.0016054914602949258,0.5900094257610385,0.0015999477568079399,0.5918016683473533,0.0015952900916214206,0.5923188665440801,0.0015897024081579433,0.587309317626207,0.0015863593176357145,0.5882744645694284,0.0015845485535249696,0.5894311284354863,0.0015847786979219494,0.414113529875188,0.0015853489099735398,0.413217270011398,0.0015843786835982611,0.41011117786995294,0.0015847275594300133,0.4089559934934203,0.0015843640112215265,0.40786503781698047,0.0015852004025437775,0.4069017250943859,0.0015850902100903713,0.40935440141457907,0.0015840727432403809,0.40870259382168994,0.0015848922833985911,0.4079698600838921
root//1376,0.00353749150065769,0.8492786862037809,0.0035100341925744603,0.8458216209101018,0.0034901533051488,0.8432483452830165,0.003475200537928715,0.8277608655862131,0.0034548471501998053,0.38543965155968335,0.0034382807216110614,0.3887891394893871,0.0034243530816123876,0.3940196649778221,0.003390588895270404,0.3969844166765861,0.00337092690625719,0.4001688379264271,0.0033517836971885054,0.8347295093547,0.0033131596319715905,0.8305433389764375,0.0032724684016241347,0.945412820810279,0.0032472071457073856,0.9458581207688356,0.0032261584821096064,0.942725771713257,0.0032073921032333853,0.9401763799278601,0.0031913195632317874,0.936492837693816,0.0031693755822932396,0.9235628707902634,0.0031482998025196803,0.9216318479997533,0.003135389263206383,0.8785367985252254,0.0031185084053083297,0.9076211868184201,0.0030933623896600483,0.9016804568923859,0.003070229311846092,0.8955750014077889,0.00304635103047829,0.9037176712277877,0.0030290096843957064,0.9008925139895765,0.003012828063135864,0.8991209816811674,0.0030014197695109163,0.8959379821991554,0.0029906994968242175,0.8941085179956187,0.002978752452146549,0.6291204131064023,0.0029679116436110964,0.6278773163129759,0.0029560837375889365,0.6283178856314492,0.002946558876736492,0.6294447950143413,0.0029376658449731642,0.6299756229595056,0.002926294495100516,0.6274873061377835,0.0029152589709960566,0.6284496252898143,0.0029062103133405126,0.6289545124110074,0.002898413239129512,0.6212980017941927,0.002891027856057468,0.6534612373787195,0.002883712675638845,0.6465338405460836,0.0028790694607189354,0.6479956903313364,0.002872008421819233,0.6498855317349099,0.0028666598999061398,0.6521846312325525,0.002861358560847068,0.6539437642921891,0.002855321205261581,0.6562656715639666,0.0028504827077328308,0.6576842609422258,0.0028450318175551625,0.6531795736471994,0.0028403340066695706,0.6547132067227389,0.0028347636167491124,0.6595973812140699,0.002827605730703514,0.6609936090999677,0.002821859621031578,0.6621887385482915,0.002820331406622605,0.6362727917817679,0.0028172971254321424,0.7971636646658469,0.0028119982389948677,0.7946272579886321,0.0028108384357585807,0.7930868557383002,0.002806251993509373,0.5931659246300779,0.0028027175607338553,0.5934301614549525,0.002801896575349275,0.593818154292075,0.002799706369105754,0.5941779572955229,0.002797892396190845,0.5946266914950308
root//1377,0.0031572274723301297,0.39106174523076376,0.003161869881433613,0.3767411124486737,0.0031494182039742903,0.3710848476637627,0.0031468973553274897,0.6366527706009435,0.00315078400078831,0.7376459383176336,0.0031401399605239535,0.7326065652858538,0.003122363957292628,0.7275879252949861,0.00311477380491258,0.5031407955531452,0.0031029493966395934,0.4982795955330088,0.003085753687966564,0.49753422582548446,0.003068070486365084,0.4873733616145785,0.0030545539585237207,0.6705209213753283,0.0030435237474782588,0.6535492630830773,0.003028874316003027,0.42077979312605945,0.0030199783646932946,0.4196179630577307,0.0030106059286555634,0.34418663032339814,0.002997582585232486,0.34644491609010447,0.0029801207768137172,0.32995087386511407,0.002968789560285372,0.33465430070067936,0.0029534989907300875,0.3356284972534537,0.002946298159357462,0.3333645631437569,0.0029250157633128335,0.3301421921227366,0.0029135854893176144,0.6853234298609459,0.00290672459248692,0.6843990498250576,0.002894518489215596,0.6828710088491491,0.0028857906640280696,0.6818049758170387,0.002881403118040087,0.6804606608345501,0.0028752081432357824,0.678538257616584,0.002869725474515739,0.6679415670396405,0.0028634859494179564,0.6656533078345708,0.0028581546185481106,0.7245767612402877,0.002850884696615583,0.7222942331709153,0.002843212803429455,0.7206299317392614,0.0028332726342501927,0.7086022672487036,0.0028260523151657944,0.7069262814116098,0.002819359071932824,0.7047487623881387,0.002814266491691948,0.5972117293665938,0.0028088999317009192,0.5967055691392685,0.00280467550742191,0.5909800237472052,0.0028022156293839315,0.5867537904626642,0.00279976652353497,0.5826180323061015,0.002794133036770974,0.5817463823275255,0.0027891747680740533,0.5649087177216621,0.002783900758236152,0.5650498463778784,0.002780634827343504,0.5646954207515449,0.0027775966116390495,0.5649657456611575,0.002772162773859053,0.5597428358353099,0.002767818879750572,0.5593844964407461,0.0027628026061461007,0.5594915382347836,0.0027577801693127154,0.6899359529187055,0.002755644667822062,0.6910402713422358,0.002749324338094577,0.69487004088566,0.0027470649452192263,0.6963525678778295,0.002743591071340765,0.6982807802455651,0.0027396304002934514,0.6992506259247268,0.00273749012830715,0.6945832612722312,0.0027348524659888667,0.6951878985889692,0.0027317209412244933,0.6960160097396002
