id,r_0,b_0,r_1,b_1,r_2,b_2,r_3,b_3,r_4,b_4,r_5,b_5,r_6,b_6,r_7,b_7,r_8,b_8,r_9,b_9,r_10,b_10,r_11,b_11,r_12,b_12,r_13,b_13,r_14,b_14,r_15,b_15,r_16,b_16,r_17,b_17,r_18,b_18,r_19,b_19,r_20,b_20,r_21,b_21,r_22,b_22,r_23,b_23,r_24,b_24,r_25,b_25,r_26,b_26,r_27,b_27
root/b/eslint-reporter-verbose.js,0.03082123614242247,0.03082123614242247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root/b/eslint-reporter.js,0.015389595295778142,0.015389595295778142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root/b/jscs-reporter-verbose.js,0.028942414764382387,0.028942414764382363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root/b/jscs-reporter.js,0.012050671900984758,0.012050671900984699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root/dex.js,0.006197215986797723,0.006197215986797723,0.09423729462186577,0.03981980949857241,0.23725030093501392,0.1765984463117073,0.005704408881024272,0.005704408881024272,0.015118007098566802,0.015118007098566802,0.028162847333761367,0.028162847333761367,0.34677224090957315,0.08135664520540004,0.015761582138626044,0.015761582138626055,0.004335015574865694,0.004335015574865694,0.01796362937859575,0.01796362937859575,0.0,0.0,0.0,0.0,0.02065167298549982,0.013689044212248671,0.015952920585347204,0.012271303786829845,0.007616587232019692,0.007616587232019692,0.027903422647752467,0.027903422647752467,0.0,0.0,0.030646412813113904,0.030646412813113904,0.03438059893792488,0.03438059893792488,0.0,2.5121479338940404e-18,0.0,2.5121479338940404e-18,0.0,2.5121479338940404e-18,0.0,2.5121479338940404e-18,0.0004399878558390296,0.0004399878558390296,0.016852556100257966,0.016852556100257966,0.0,0.0,0.0017082961327493712,0.0017082961327493712,0.0,0.0
root/n/cmd.js,0.011242241782606462,0.011242241782606462,0.1486793012239944,0.09536998018610926,0.002323548066141778,0.07121232881685662,0.002974283229794887,0.002974283229794887,0.030172135333400223,0.030172135333400223,0.008633745902401154,0.008633745902401154,0.2738265726222916,0.21271988877532944,0.024173930328445396,0.024173930328445396,0.0038793304423090954,0.0038793304423090954,0.0003218664490717073,0.0003218664490717073,0.0,0.0,0.0,0.0,0.02839294934664962,0.032674441451392616,0.17550196881464145,0.009972167730179891,0.056154191312260425,0.056154191312260425,0.007777269673104938,0.007777269673104938,0.0,0.0,0.0009725388198341728,0.0009725388198341728,0.02643345543985854,0.02643345543985854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011052303909994765,0.0011052303909994765,0.003826231946974169,0.003826231946974169,0.0,0.0,0.013065991515149991,0.013065991515149991,0.0,0.0
root/n/update-authors.sh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04888773309861139,0.04888773309861139,0.003550492676852255,0.003550492676852255,0.0,0.0,0.00044398511340261205,0.00044398511340261205,0.020773959826697632,0.020773959826697632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004550948668822105,0.0004550948668822105,0.0038075325506451733,0.0038075325506451733,0.0,0.0,0.010688049700973742,0.010688049700973742,0.0,0.0
root/ravis.yml,0.0062232981702565054,0.0062232981702565054,0.02187491676702431,0.07014069267756713,0.002323548066141778,0.06620718498772149,0.002974283229794887,0.002974283229794887,0.03017213533340024,0.03017213533340024,0.008633745902401173,0.008633745902401173,0.6215005832319304,0.20269440286027582,0.03465080834947326,0.03465080834947327,0.007278510940773387,0.007278510940773387,0.01813455213128256,0.01813455213128256,0.0,0.0,0.0,0.0,0.023171807326856912,0.027149015582128087,0.04254112156092589,0.011469838010360934,0.020310899285385837,0.020310899285385837,0.03131884436583355,0.03131884436583355,0.0,0.0,0.030930821954284562,0.030930821954284562,0.042593606495608026,0.042593606495608026,0.0,2.5121479338940404e-18,0.0,2.5121479338940404e-18,0.0,2.5121479338940404e-18,0.0,2.5121479338940404e-18,0.0010115325626258666,0.0010115325626258666,0.016871267827281183,0.016871267827281183,0.0,0.0,0.005551962431435471,0.005551962431435471,0.0,0.0
root/st.js,0.023960560382152777,0.023960560382152777,0.05404495920493459,0.04070076471999841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root/st/api.js,,,,,,,0.008678692110819078,0.008678692110819078,0.06019945986033478,0.06019945986033478,0.03676291394051138,0.03676291394051138,0.14763037028812037,0.14121027301602096,0.04802563323843875,0.04802563323843875,0.008044208568502189,0.008044208568502124,0.0006618032530069825,0.0006618032530069825,0.0,0.0,0.0,0.0,0.14591068579675825,0.02395740318460898,0.014372000527339824,0.010482852979511887,0.006861790299116842,0.006861790299116842,0.007042442205715012,0.007042442205715012,0.0,0.0,0.0008720161704064482,0.0008720161704064482,0.009100853669513114,0.009100853669513114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010537400184796768,0.0010537400184796768,0.001747724435174432,0.001747724435174432,0.0,0.0,0.0020776574587492535,0.0020776574587492535,0.0,0.0
root/st/clone.js,,,,,,,0.008678692110819078,0.008678692110819078,0.06019945986033478,0.06019945986033478,0.03676291394051137,0.03676291394051137,0.14890912671441434,0.14126115876339654,0.057416045357998734,0.05741604535799874,0.009852489341818399,0.009852489341818342,0.0030935353043613557,0.0030935353043613557,0.0,0.0,0.0,0.0,0.02753385566336122,0.02000450512057405,0.026588200975578683,0.017884686941418187,0.012694312053366146,0.012694312053366146,0.00980938788051222,0.00980938788051222,0.0,0.0,0.004258793245030383,0.004258793245030383,0.014216994089553396,0.014216994089553396,0.0,2.5121479338940404e-18,0.0,2.5121479338940404e-18,0.0,2.5121479338940404e-18,0.0,2.5121479338940404e-18,0.0013823845781355526,0.0013823845781355526,0.004168301040220356,0.004168301040220356,0.0,0.0,0.0038436662986861,0.0038436662986861,0.0,0.0
root/st/cmd.js,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04096020150291851,0.010129287436898884,0.019556102352483028,0.019556102352483028,0.009855999125045905,0.009855999125045905,0.0,0.0,0.001224742710653592,0.001224742710653592,0.01632317732898932,0.01632317732898932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014896106843932642,0.0014896106843932642,0.001766492711971015,0.001766492711971015,0.0,0.0,0.005921323757435434,0.005921323757435434,0.0,0.0
root/tions.js,,,,,,,,,,,,,,,0.024173930328445396,0.024173930328445396,0.0038793304423090954,0.0038793304423090954,0.0003218664490717073,0.0003218664490717073,0.0,0.0,0.0,0.0,0.02839294934664965,0.030951099729876377,0.1360702142479657,0.011910290703893229,0.050169949225963746,0.050169949225963746,0.004226776996252683,0.004226776996252683,0.0,0.0,0.0005285537064316409,0.0005285537064316409,0.02535601203944275,0.02535601203944275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006501355241174264,0.0006501355241174264,0.0026803772617109704,0.0026803772617109704,0.0,0.0,0.010019558403618584,0.010019558403618584,0.0,0.0
